Transaction_ID,Items,Item_Count
2620,"liver loaf, beef, onions, specialty chocolate",4
2621,"root vegetables, whole milk, rolls/buns, specialty chocolate",4
2622,"root vegetables, yogurt, pastry",3
2623,"other vegetables, rolls/buns, soda",3
2624,"chicken, pip fruit, whole milk, pastry",4
2625,rolls/buns,1
2626,"butter milk, canned fish",2
2627,"butter milk, soft cheese, rolls/buns",3
2628,"onions, other vegetables, specialty cheese",3
2629,"ham, hamburger meat, other vegetables, whole milk",4
2630,coffee,1
2631,"chicken, other vegetables, whole milk, yogurt",4
2632,"whole milk, curd, dessert, shopping bags",4
2633,"frankfurter, hamburger meat, tropical fruit, root vegetables",4
2634,"citrus fruit, pip fruit, whole milk, curd",4
2635,"tropical fruit, whole milk, cat food, popcorn",4
2636,"citrus fruit, other vegetables, butter, brown bread",4
2637,whole milk,1
2638,canned beer,1
2639,canned beer,1
2640,"citrus fruit, rolls/buns, pastry, soda",4
2641,"chicken, onions, other vegetables, whole milk",4
2642,canned beer,1
2643,"sugar, bottled water, white wine",3
2644,"pork, tropical fruit, whole milk, curd",4
2645,"rolls/buns, soda, waffles, chewing gum",4
2646,"whole milk, frozen vegetables, rolls/buns, pastry",4
2647,"rolls/buns, brown bread, fruit/vegetable juice, newspapers",4
2648,"mayonnaise, rolls/buns",2
2649,rolls/buns,1
2650,"pork, frozen vegetables, pastry, misc. beverages",4
2651,"citrus fruit, other vegetables, whole milk, flour",4
2652,beverages,1
2653,napkins,1
2654,canned beer,1
2655,"soda, chewing gum, newspapers, photo/film",4
2656,"bottled beer, liquor (appetizer), dishes",3
2657,"sausage, pork, beef, hamburger meat",4
2658,"sausage, bottled beer, dish cleaner",3
2659,"rolls/buns, canned beer",2
2660,"tropical fruit, grapes, UHT-milk, pickled vegetables",4
2661,"frankfurter, pork, root vegetables, whole milk",4
2662,"sausage, citrus fruit, berries, other vegetables",4
2663,"sausage, butter milk, rolls/buns, bottled water",4
2664,"whole milk, rolls/buns",2
2665,"root vegetables, herbs, whole milk, butter milk",4
2666,"sausage, rolls/buns, brandy",3
2667,"root vegetables, other vegetables, whole milk, butter",4
2668,"tropical fruit, candy",2
2669,"hamburger meat, fruit/vegetable juice, canned beer, white wine",4
2670,"meat, whole milk, yogurt, soda",4
2671,soda,1
2672,"frankfurter, white bread, margarine, shopping bags",4
2673,other vegetables,1
2674,"whole milk, fruit/vegetable juice",2
2675,"pastry, newspapers",2
2676,"canned beer, salty snack",2
2677,canned beer,1
2678,"condensed milk, coffee",2
2679,"ham, citrus fruit, tropical fruit, whole milk",4
2680,cream cheese,1
2681,"pork, root vegetables, onions, other vegetables",4
2682,"pastry, soda",2
2683,"citrus fruit, pip fruit, root vegetables, onions",4
2684,"meat, finished products, white bread, long life bakery product",4
2685,"soda, fruit/vegetable juice, specialty bar",3
2686,"yogurt, cream cheese, rolls/buns, chocolate",4
2687,"whipped/sour cream, domestic eggs, margarine",3
2688,"sausage, other vegetables, yogurt, bottled water",4
2689,canned beer,1
2690,"root vegetables, other vegetables, photo/film",3
2691,"pastry, soda",2
2692,"rolls/buns, coffee, red/blush wine, chewing gum",4
2693,rolls/buns,1
2694,"frankfurter, sausage, pip fruit, other vegetables",4
2695,"sausage, yogurt, rolls/buns, pastry",4
2696,liquor,1
2697,"yogurt, rolls/buns",2
2698,"frankfurter, rolls/buns, brown bread, shopping bags",4
2699,"ham, pork, other vegetables, whole milk",4
2700,chocolate,1
2701,"bottled beer, newspapers",2
2702,"chicken, citrus fruit, tropical fruit, other vegetables",4
2703,"specialty cheese, hygiene articles, newspapers, shopping bags",4
2704,"frankfurter, sausage, citrus fruit, root vegetables",4
2705,"pip fruit, bottled beer",2
2706,canned beer,1
2707,"pork, other vegetables, soda",3
2708,canned beer,1
2709,"beef, root vegetables, other vegetables, whole milk",4
2710,"rolls/buns, pastry",2
2711,"dental care, male cosmetics",2
2712,"sausage, turkey, beef, citrus fruit",4
2713,"rolls/buns, soda",2
2714,"whole milk, pastry, soda",3
2715,"beef, tropical fruit, root vegetables, whole milk",4
2716,"ham, whole milk, domestic eggs, tea",4
2717,"finished products, chicken, pork, beef",4
2718,"dessert, beverages, ice cream, soda",4
2719,"rolls/buns, bottled water, bottled beer",3
2720,"sausage, liver loaf, misc. beverages, fruit/vegetable juice",4
2721,"citrus fruit, soda, misc. beverages, canned beer",4
2722,"whole milk, frozen vegetables",2
2723,"whole milk, curd, margarine",3
2724,"sausage, yogurt, cream",3
2725,"root vegetables, whole milk, oil, mustard",4
2726,"organic sausage, rolls/buns",2
2727,"pork, tropical fruit, other vegetables, coffee",4
2728,"dessert, yogurt, rolls/buns, meat spreads",4
2729,canned beer,1
2730,"citrus fruit, root vegetables, other vegetables, whipped/sour cream",4
2731,"hamburger meat, root vegetables, frozen vegetables, rolls/buns",4
2732,"citrus fruit, tropical fruit, pip fruit, grapes",4
2733,other vegetables,1
2734,canned beer,1
2735,"rolls/buns, canned fruit",2
2736,"ham, other vegetables, condensed milk, domestic eggs",4
2737,"beverages, waffles",2
2738,"whole milk, brown bread, pastry",3
2739,canned beer,1
2740,"frankfurter, sausage, whole milk, margarine",4
2741,"whole milk, frozen dessert, margarine, snack products",4
2742,citrus fruit,1
2743,"frankfurter, pork, herbs, other vegetables",4
2744,"frankfurter, sausage, other vegetables, whole milk",4
2745,"yogurt, beverages, bottled beer, dishes",4
2746,"whipped/sour cream, condensed milk, domestic eggs, flour",4
2747,candy,1
2748,"frankfurter, rolls/buns",2
2749,"chicken, beef, pip fruit, berries",4
2750,"sausage, rolls/buns",2
2751,brown bread,1
2752,"pip fruit, other vegetables, whole milk, whipped/sour cream",4
2753,"bottled water, long life bakery product",2
2754,"chicken, UHT-milk, frozen vegetables, ice cream",4
2755,"sausage, tropical fruit, other vegetables, butter",4
2756,"chicken, pork, butter, candles",4
2757,"pork, yogurt, beverages, frozen vegetables",4
2758,"ham, rolls/buns, soda, shopping bags",4
2759,"citrus fruit, root vegetables, domestic eggs, margarine",4
2760,"rolls/buns, pastry, pasta, soda",4
2761,"tropical fruit, nuts/prunes, whole milk, whipped/sour cream",4
2762,"other vegetables, whole milk, whipped/sour cream, condensed milk",4
2763,"other vegetables, white bread, newspapers",3
2764,photo/film,1
2765,"pork, tropical fruit, root vegetables, whipped/sour cream",4
2766,"pastry, sugar, mustard, chewing gum",4
2767,frankfurter,1
2768,"rolls/buns, soda",2
2769,"berries, cookware, flower (seeds)",3
2770,"photo/film, shopping bags",2
2771,photo/film,1
2772,"whole milk, butter, curd, frozen vegetables",4
2773,waffles,1
2774,"sausage, sliced cheese, cream cheese, candy",4
2775,"hamburger meat, other vegetables, margarine, sugar",4
2776,canned beer,1
2777,"other vegetables, specialty cheese",2
2778,"chicken, whole milk, frozen vegetables, brown bread",4
2779,"ice cream, chewing gum",2
2780,"pork, tropical fruit, root vegetables, herbs",4
2781,"citrus fruit, pip fruit, other vegetables, whole milk",4
2782,"frozen meals, pastry, pasta",3
2783,"ham, meat, chicken, tropical fruit",4
2784,"hamburger meat, hard cheese, pasta, canned vegetables",4
2785,"soda, misc. beverages, sparkling wine, chewing gum",4
2786,"frankfurter, root vegetables",2
2787,canned beer,1
2788,"frozen meals, soda, shopping bags",3
2789,whole milk,1
2790,misc. beverages,1
2791,canned beer,1
2792,root vegetables,1
2793,"sausage, onions",2
2794,"canned beer, male cosmetics",2
2795,"tropical fruit, onions, spread cheese, coffee",4
2796,"pastry, soda",2
2797,"sausage, ham, dessert",3
2798,canned beer,1
2799,soda,1
2800,"canned beer, newspapers",2
2801,"cat food, waffles",2
2802,"sausage, meat, pork, root vegetables",4
2803,"bottled water, soda",2
2804,"soda, chocolate",2
2805,rolls/buns,1
2806,pork,1
2807,frozen meals,1
2808,soda,1
2809,"pastry, soda",2
2810,shopping bags,1
2811,"brown bread, bottled water",2
2812,yogurt,1
2813,bottled beer,1
2814,"pip fruit, whole milk, rolls/buns, pickled vegetables",4
2815,"hamburger meat, other vegetables, frozen vegetables, frozen meals",4
2816,"long life bakery product, pot plants",2
2817,"ham, whipped/sour cream, beverages, domestic eggs",4
2818,"butter, napkins",2
2819,"whole milk, seasonal products, shopping bags",3
2820,dessert,1
2821,photo/film,1
2822,bags,1
2823,"rolls/buns, brown bread",2
2824,"brown bread, bottled water, soda, fruit/vegetable juice",4
2825,"beef, root vegetables, other vegetables, margarine",4
2826,"dessert, soft cheese, rolls/buns",3
2827,misc. beverages,1
2828,sugar,1
2829,"sausage, rolls/buns, soda, chocolate",4
2830,"whole milk, canned fish, newspapers",3
2831,"sausage, finished products, beverages, domestic eggs",4
2832,canned beer,1
2833,"citrus fruit, tropical fruit, frozen meals, frozen dessert",4
2834,"sausage, bottled beer, liquor, red/blush wine",4
2835,"whole milk, newspapers",2
2836,"pip fruit, whole milk, pastry, waffles",4
2837,"frankfurter, bottled beer",2
2838,"citrus fruit, whole milk",2
2839,misc. beverages,1
2840,"frankfurter, beef, brown bread, margarine",4
2841,"chocolate, napkins",2
2842,"ham, tropical fruit, pip fruit, grapes",4
2843,"frankfurter, brown bread, bottled beer",3
2844,brown bread,1
2845,"rolls/buns, white bread, waffles",3
2846,"pip fruit, zwieback, salty snack, cake bar",4
2847,"sausage, root vegetables, whole milk, rolls/buns",4
2848,"root vegetables, whole milk, rolls/buns",3
2849,"pork, brown bread, salt, liquor",4
2850,"whole milk, yogurt, rolls/buns, waffles",4
2851,beverages,1
2852,"tropical fruit, domestic eggs, newspapers",3
2853,specialty chocolate,1
2854,pastry,1
2855,cat food,1
2856,"chicken, citrus fruit, root vegetables, other vegetables",4
2857,"bottled beer, liquor, red/blush wine",3
2858,"whipped/sour cream, candy",2
2859,long life bakery product,1
2860,"beef, root vegetables, white wine, shopping bags",4
2861,salty snack,1
2862,"other vegetables, soda, specialty bar",3
2863,"meat, citrus fruit, root vegetables, whole milk",4
2864,"fish, rolls/buns, pot plants",3
2865,"whole milk, sliced cheese, long life bakery product, candy",4
2866,detergent,1
2867,"hamburger meat, photo/film",2
2868,"whole milk, dessert, yogurt, sliced cheese",4
2869,beef,1
2870,"frozen meals, bottled beer",2
2871,"pip fruit, yogurt",2
2872,"yogurt, frozen vegetables, decalcifier",3
2873,rolls/buns,1
2874,"whole milk, frozen meals, pasta, candy",4
2875,"ham, frozen meals, rolls/buns, canned fish",4
2876,frozen meals,1
2877,"ice cream, canned fruit, canned beer, shopping bags",4
2878,"pork, frozen potato products, rolls/buns, margarine",4
2879,chewing gum,1
2880,"tropical fruit, root vegetables, other vegetables, butter",4
2881,"whole milk, pastry, sugar, soda",4
2882,"whole milk, cereals",2
2883,"bottled water, soda",2
2884,"sausage, whole milk, rolls/buns",3
2885,"whole milk, napkins",2
2886,whole milk,1
2887,"whole milk, specialty bar",2
2888,"pork, tropical fruit, white bread, soda",4
2889,curd,1
2890,"dessert, frozen potato products, specialty chocolate",3
2891,waffles,1
2892,"onions, other vegetables, spread cheese, misc. beverages",4
2893,"misc. beverages, canned beer",2
2894,shopping bags,1
2895,white wine,1
2896,"frankfurter, curd, semi-finished bread",3
2897,"white bread, canned beer",2
2898,"pork, beef, other vegetables, curd",4
2899,"other vegetables, whole milk",2
2900,pork,1
2901,"berries, salt, organic products, cat food",4
2902,"frankfurter, root vegetables, bottled beer, shopping bags",4
2903,"root vegetables, whole milk, hard cheese, candy",4
2904,"finished products, pip fruit, frozen potato products, soda",4
2905,"bottled water, misc. beverages, bottled beer",3
2906,"margarine, coffee, instant coffee, soda",4
2907,"soda, shopping bags",2
2908,"hamburger meat, whole milk, canned vegetables, soda",4
2909,"root vegetables, onions, other vegetables, whole milk",4
2910,"root vegetables, onions, other vegetables, curd",4
2911,soda,1
2912,canned beer,1
2913,frozen fish,1
2914,beverages,1
2915,pip fruit,1
2916,pot plants,1
2917,"pork, whole milk",2
2918,fruit/vegetable juice,1
2919,fruit/vegetable juice,1
2920,"fruit/vegetable juice, salty snack",2
2921,tropical fruit,1
2922,"yogurt, misc. beverages",2
2923,canned beer,1
2924,canned beer,1
2925,"cream cheese, rolls/buns, candy, shopping bags",4
2926,bottled water,1
2927,"sausage, hamburger meat, citrus fruit, other vegetables",4
2928,"soda, bottled beer, liquor, red/blush wine",4
2929,newspapers,1
2930,"whole milk, beverages",2
2931,pot plants,1
2932,"yogurt, hard cheese, sugar, bottled beer",4
2933,"roll products, misc. beverages",2
2934,soft cheese,1
2935,frozen meals,1
2936,ice cream,1
2937,"frankfurter, pork, tropical fruit, whole milk",4
2938,"meat, turkey, tropical fruit, root vegetables",4
2939,soda,1
2940,"butter milk, pastry",2
2941,"frozen potato products, rolls/buns, oil, bottled water",4
2942,"other vegetables, margarine, coffee, canned beer",4
2943,"frankfurter, pork, whole milk, pastry",4
2944,"misc. beverages, salty snack",2
2945,"sausage, UHT-milk",2
2946,"butter, yogurt, rolls/buns, detergent",4
2947,"frankfurter, pork, beef, hamburger meat",4
2948,bottled water,1
2949,kitchen towels,1
2950,"other vegetables, whole milk, bottled water, soda",4
2951,"butter, ice cream, margarine, soda",4
2952,"sausage, whole milk, domestic eggs, rolls/buns",4
2953,"frankfurter, pork, pip fruit, root vegetables",4
2954,"liver loaf, root vegetables, other vegetables, whole milk",4
2955,white wine,1
2956,"frankfurter, tropical fruit, root vegetables, whole milk",4
2957,meat,1
2958,canned beer,1
2959,"chicken, soda, liquor, white wine",4
2960,"other vegetables, hard cheese, processed cheese, cereals",4
2961,"pip fruit, whole milk, dessert, butter milk",4
2962,"other vegetables, whole milk, processed cheese, white bread",4
2963,"yogurt, frozen vegetables",2
2964,"root vegetables, whole milk, rolls/buns",3
2965,shopping bags,1
2966,"UHT-milk, bottled water, soda",3
2967,"whole milk, dessert, butter milk",3
2968,"hamburger meat, pip fruit, other vegetables, whole milk",4
2969,"frozen vegetables, bottled beer",2
2970,"root vegetables, other vegetables, whole milk, butter",4
2971,"sausage, other vegetables, whole milk, butter",4
2972,"whole milk, rolls/buns, salty snack, chocolate",4
2973,"beef, hamburger meat, tropical fruit, root vegetables",4
2974,"sausage, meat, whole milk, rolls/buns",4
2975,"pork, beef, packaged fruit/vegetables, pastry",4
2976,bottled beer,1
2977,"salty snack, female sanitary products",2
2978,bottled beer,1
2979,"soda, skin care",2
2980,bottled water,1
2981,"frankfurter, other vegetables, mustard, soda",4
2982,"tropical fruit, other vegetables, whole milk, yogurt",4
2983,canned beer,1
2984,"chicken, citrus fruit, curd, yogurt",4
2985,"citrus fruit, tropical fruit, ice cream",3
2986,curd,1
2987,"citrus fruit, tropical fruit, other vegetables, whole milk",4
2988,"citrus fruit, tropical fruit, brown bread, napkins",4
2989,"other vegetables, soda, bottled beer",3
2990,"bottled water, soda, waffles",3
2991,"chicken, root vegetables, onions, other vegetables",4
2992,waffles,1
2993,"curd, cake bar",2
2994,oil,1
2995,"berries, root vegetables, herbs, other vegetables",4
2996,"frankfurter, hamburger meat, whole milk, cream cheese",4
2997,"pork, beef, frozen vegetables, frozen meals",4
2998,"tropical fruit, root vegetables, whole milk, rolls/buns",4
2999,"frankfurter, meat, whole milk, roll products",4
3000,"specialty cheese, chewing gum",2
3001,"pork, root vegetables, onions, bottled water",4
3002,"citrus fruit, tropical fruit, root vegetables, other vegetables",4
3003,"bottled beer, white wine",2
3004,"other vegetables, butter milk, rolls/buns, oil",4
3005,"frankfurter, beef, pip fruit, whole milk",4
3006,canned beer,1
3007,"citrus fruit, tropical fruit, dessert, condensed milk",4
3008,"other vegetables, white bread",2
3009,"citrus fruit, root vegetables, other vegetables, whole milk",4
3010,"whole milk, cream cheese, salty snack, candy",4
3011,"soda, fruit/vegetable juice, cake bar, candy",4
3012,other vegetables,1
3013,pip fruit,1
3014,canned beer,1
3015,"tropical fruit, other vegetables, whole milk, curd",4
3016,"root vegetables, onions, other vegetables, frozen fruits",4
3017,"other vegetables, whole milk, yogurt, rolls/buns",4
3018,"root vegetables, other vegetables, yogurt, rolls/buns",4
3019,bottled water,1
3020,whole milk,1
3021,"root vegetables, whole milk, roll products",3
3022,"tropical fruit, pip fruit, other vegetables, frozen vegetables",4
3023,"butter, curd, dessert, cream cheese",4
3024,flower soil/fertilizer,1
3025,"pasta, soda, snack products, cake bar",4
3026,"other vegetables, dessert, candy, abrasive cleaner",4
